Country,Year,"Adolescent fertility rate (births per 1,000 women ages 15-19)"
Togo,2013,84.985
Togo,2012,84.602
Togo,2011,84.963
Togo,2010,89.209
Togo,2009,83.698
Togo,2008,84.514
Togo,2007,85.327
Togo,2006,85.456
Togo,2005,86.703
Togo,2004,90.023
Togo,2003,93.647
Togo,2002,95.441
Togo,2001,97.247
Togo,2000,97.234
Togo,1999,96.129
Togo,1998,94.167
Togo,1997,92.621
Togo,1996,93.298
Togo,1995,95.566
Togo,1994,99.074
Togo,1993,99.461
Togo,1992,101.704
Togo,1991,103.182
Togo,1990,105.655
Togo,1989,106.386
Togo,1988,111.796
Togo,1987,116.319
Togo,1986,115.274
Togo,1985,115.619
Togo,1984,118.85
Togo,1983,121.28
Togo,1982,124.118
Togo,1981,126.975
Togo,1980,126.222
Togo,1979,128.528
Togo,1978,131.184
Togo,1977,134.476
Togo,1976,137.272
Togo,1975,133.995
Togo,1974,135.566
Togo,1973,137.469
Togo,1972,138.313
Togo,1971,138.444
Togo,1970,137.788
Togo,1969,137.273
Togo,1968,140.679
Togo,1967,144.077
Togo,1966,147.442
Togo,1965,146.903
Togo,1964,146.208
Togo,1963,145.245
Togo,1962,141.544
Togo,1961,137.27
Togo,1960,135.481
Tonga,2022,
Tonga,2021,18.965
Tonga,2020,19.098
Tonga,2019,19.502
Tonga,2018,19.22
Tonga,2017,19.097
Tonga,2016,19.278
Tonga,2015,20.51
Tonga,2014,21.348
Tonga,2013,21.377
Tonga,2012,20.818
Tonga,2011,20.643
Tonga,2010,20.671
Tonga,2009,21.177
Tonga,2008,21.399
Tonga,2007,21.929
Tonga,2006,22.276
Tonga,2005,22.973
Tonga,2004,22.388
Tonga,2003,21.918
Tonga,2002,22.264
Tonga,2001,22.748
Tonga,2000,23.819
Tonga,1999,25.048
Tonga,1998,22.901
Tonga,1997,21.703
Tonga,1996,21.77
Tonga,1995,22.855
Tonga,1994,23.549
Tonga,1993,26.537
Tonga,1992,28.217
Tonga,1991,29.355
Tonga,1990,30.861
Tonga,1989,32.985
Tonga,1988,35.695
Tonga,1987,38.616
Tonga,1986,41.297
Tonga,1985,44.693
Tonga,1984,48.866
Tonga,1983,52.027
Tonga,1982,54.236
Tonga,1981,56.539
Tonga,1980,58.342
Tonga,1979,60.202
Tonga,1978,59.107
Tonga,1977,58.335
Tonga,1976,57.342
Tonga,1975,56.534
Tonga,1974,56.391
Tonga,1973,53.582
Tonga,1972,51.235
Tonga,1971,51.024
Tonga,1970,50.938
Tonga,1969,50.514
Tonga,1968,50.326
Tonga,1967,49.626
Tonga,1966,48.41
Tonga,1965,47.939
Tonga,1964,47.169
Tonga,1963,47.774
Tonga,1962,48.189
Tonga,1961,49.328
Tonga,1960,50.669
Trinidad and Tobago,2022,
Trinidad and Tobago,2021,38.132
Trinidad and Tobago,2020,38.57
Trinidad and Tobago,2019,39.109
Trinidad and Tobago,2018,39.09
Trinidad and Tobago,2017,39.07
Trinidad and Tobago,2016,40.032
Trinidad and Tobago,2015,39.97
Trinidad and Tobago,2014,40.267
Trinidad and Tobago,2013,41.284
Trinidad and Tobago,2012,41.678
Trinidad and Tobago,2011,41.971
Trinidad and Tobago,2010,41.94
Trinidad and Tobago,2009,41.753
Trinidad and Tobago,2008,41.406
Trinidad and Tobago,2007,40.638
Trinidad and Tobago,2006,39.298
Trinidad and Tobago,2005,37.153
Trinidad and Tobago,2004,39.002
Trinidad and Tobago,2003,38.447
Trinidad and Tobago,2002,38.137
Trinidad and Tobago,2001,38.807
Trinidad and Tobago,2000,38.992
Trinidad and Tobago,1999,39.289
Trinidad and Tobago,1998,39.24
Trinidad and Tobago,1997,39.992
Trinidad and Tobago,1996,41.91
Trinidad and Tobago,1995,43.707
Trinidad and Tobago,1994,47.264
Trinidad and Tobago,1993,51.896
Trinidad and Tobago,1992,56.445
Trinidad and Tobago,1991,58.978
Trinidad and Tobago,1990,60.254
Trinidad and Tobago,1989,62.353
Trinidad and Tobago,1988,64.014
Trinidad and Tobago,1987,70.219
Trinidad and Tobago,1986,77.545
Trinidad and Tobago,1985,83.577
Trinidad and Tobago,1984,87.2
Trinidad and Tobago,1983,92.001
Trinidad and Tobago,1982,92.305
Trinidad and Tobago,1981,91.033
Trinidad and Tobago,1980,86.812
Trinidad and Tobago,1979,83.721
Trinidad and Tobago,1978,80.203
Trinidad and Tobago,1977,78.891
Trinidad and Tobago,1976,81.089
Trinidad and Tobago,1975,82.47
Trinidad and Tobago,1974,87.396
Trinidad and Tobago,1973,91.678
Trinidad and Tobago,1972,90.74
Trinidad and Tobago,1971,85.71
Trinidad and Tobago,1970,83.409
Trinidad and Tobago,1969,82.934
Trinidad and Tobago,1968,89.745
Trinidad and Tobago,1967,93.117
Trinidad and Tobago,1966,100.587
Trinidad and Tobago,1965,104.975
Trinidad and Tobago,1964,111.443
Trinidad and Tobago,1963,117.373
Trinidad and Tobago,1962,122.957
Trinidad and Tobago,1961,127.248
Trinidad and Tobago,1960,127.745
Tunisia,2022,
Tunisia,2021,6.685
Tunisia,2020,6.807
Tunisia,2019,7.072
Tunisia,2018,7.455
Tunisia,2017,8.237
Tunisia,2016,9.028
Tunisia,2015,9.628
Tunisia,2014,9.339
Tunisia,2013,8.9
Tunisia,2012,8.296
Tunisia,2011,7.88
Tunisia,2010,6.999
Tunisia,2009,6.896
Tunisia,2008,6.59
Tunisia,2007,6.684
Tunisia,2006,6.738
Tunisia,2005,6.676
Tunisia,2004,6.548
Tunisia,2003,6.428
Tunisia,2002,6.571
Tunisia,2001,7.362
Tunisia,2000,7.702
Tunisia,1999,8.025
Tunisia,1998,9.317
Tunisia,1997,10.589
Tunisia,1996,12.448
Tunisia,1995,14.295
Tunisia,1994,16.021
Tunisia,1993,18.026
Tunisia,1992,18.386
Tunisia,1991,18.18
Tunisia,1990,18.624
Tunisia,1989,19.434
Tunisia,1988,22.322
Tunisia,1987,25.947
Tunisia,1986,28.679
Tunisia,1985,30.968
Tunisia,1984,32.991
Tunisia,1983,33.308
Tunisia,1982,33.844
Tunisia,1981,33.42
Tunisia,1980,32.318
Tunisia,1979,32.378
Tunisia,1978,34.188
Tunisia,1977,37.13
Tunisia,1976,39.743
Tunisia,1975,41.048
Tunisia,1974,40.048
Tunisia,1973,39.889
Tunisia,1972,38.918
Tunisia,1971,38.877
Tunisia,1970,41.183
Tunisia,1969,43.201
Tunisia,1968,46.405
Tunisia,1967,58.749
Tunisia,1966,71.129
Tunisia,1965,80.452
Tunisia,1964,84.227
Tunisia,1963,90.21
Tunisia,1962,94.248
Tunisia,1961,96.103
Tunisia,1960,96.511
Turkiye,2022,
Turkiye,2021,16.884
Turkiye,2020,17.74
Turkiye,2019,19.29
Turkiye,2018,21.15
Turkiye,2017,23.905
Turkiye,2016,25.931
Turkiye,2015,27.353
Turkiye,2014,28.912
Turkiye,2013,30.457
Turkiye,2012,31.824
Turkiye,2011,34.109
Turkiye,2010,35.469
Turkiye,2009,39.022
Turkiye,2008,40.093
Turkiye,2007,41.189
Turkiye,2006,43.484
Turkiye,2005,44.512
Turkiye,2004,43.835
Turkiye,2003,44.046
Turkiye,2002,47.147
Turkiye,2001,52.99
Turkiye,2000,53.517
Turkiye,1999,56.587
Turkiye,1998,57.464
Turkiye,1997,58.72
Turkiye,1996,59.6
Turkiye,1995,59.807
Turkiye,1994,60.902
Turkiye,1993,61.246
Turkiye,1992,61.257
Turkiye,1991,67.449
Turkiye,1990,64.443
Turkiye,1989,59.062
Turkiye,1988,68.762
Turkiye,1987,75.6
Turkiye,1986,81.021
Turkiye,1985,85.888
Turkiye,1984,89.425
Turkiye,1983,95.811
Turkiye,1982,100.344
Turkiye,1981,103.394
Turkiye,1980,105.607
Turkiye,1979,107.822
Turkiye,1978,106.097
Turkiye,1977,105.737
Turkiye,1976,109.404
Turkiye,1975,114.703
Turkiye,1974,122.975
Turkiye,1973,126.509
Turkiye,1972,123.934
Turkiye,1971,118.711
Turkiye,1970,110.034
Turkiye,1969,105.777
Turkiye,1968,103.999
Turkiye,1967,89.309
Turkiye,1966,107.689
Turkiye,1965,117.573
Turkiye,1964,125.388
Turkiye,1963,133.622
Turkiye,1962,143.004
Turkiye,1961,150.567
Turkiye,1960,152.922
Turkmenistan,2022,
Turkmenistan,2021,21.769
Turkmenistan,2020,22.52
Turkmenistan,2019,23.304
Turkmenistan,2018,24.093
Turkmenistan,2017,25.1
Turkmenistan,2016,26.253
Turkmenistan,2015,26.933
Turkmenistan,2014,27.347
Turkmenistan,2013,27.321
Turkmenistan,2012,26.558
Turkmenistan,2011,25.445
Turkmenistan,2010,24.589
Turkmenistan,2009,23.621
Turkmenistan,2008,22.897
Turkmenistan,2007,22.454
Turkmenistan,2006,21.899
Turkmenistan,2005,21.007
Turkmenistan,2004,20.223
Turkmenistan,2003,21.567
Turkmenistan,2002,21.893
Turkmenistan,2001,23.037
Turkmenistan,2000,25.022
Turkmenistan,1999,27.016
Turkmenistan,1998,27.787
Turkmenistan,1997,27.465
Turkmenistan,1996,26.475
Turkmenistan,1995,26.65
Turkmenistan,1994,28.56
Turkmenistan,1993,30.515
Turkmenistan,1992,27.928
Turkmenistan,1991,26.314
Turkmenistan,1990,25.291
Turkmenistan,1989,24.153
Turkmenistan,1988,22.566
Turkmenistan,1987,23.248
Turkmenistan,1986,23.728
Turkmenistan,1985,24.377
Turkmenistan,1984,25.196
Turkmenistan,1983,26.211
Turkmenistan,1982,27.057
Turkmenistan,1981,27.999
Turkmenistan,1980,28.83
Turkmenistan,1979,29.693
Turkmenistan,1978,30.707
Turkmenistan,1977,31.541
Turkmenistan,1976,32.338
Turkmenistan,1975,33.357
Turkmenistan,1974,34.323
Turkmenistan,1973,35.739
Turkmenistan,1972,36.676
Turkmenistan,1971,37.514
Turkmenistan,1970,38.16
Turkmenistan,1969,38.637
Turkmenistan,1968,37.558
Turkmenistan,1967,35.686
Turkmenistan,1966,35.043
Turkmenistan,1965,35.925
Turkmenistan,1964,38.408
Turkmenistan,1963,41.218
Turkmenistan,1962,43.739
Turkmenistan,1961,45.889
Turkmenistan,1960,46.804
Turks and Caicos Islands,2022,
Turks and Caicos Islands,2021,17.148
Turks and Caicos Islands,2020,17.15
Turks and Caicos Islands,2019,17.137
Turks and Caicos Islands,2018,17.856
Turks and Caicos Islands,2017,18.759
Turks and Caicos Islands,2016,19.518
Turks and Caicos Islands,2015,19.653
Turks and Caicos Islands,2014,19.67
Turks and Caicos Islands,2013,20.328
Turks and Caicos Islands,2012,20.359
Turks and Caicos Islands,2011,20.132
Turks and Caicos Islands,2010,20.498
Turks and Caicos Islands,2009,21.774
Turks and Caicos Islands,2008,23.676
Turks and Caicos Islands,2007,24.905
Turks and Caicos Islands,2006,26.1
Turks and Caicos Islands,2005,27.823
Turks and Caicos Islands,2004,29.075
Turks and Caicos Islands,2003,30.124
Turks and Caicos Islands,2002,30.938
Turks and Caicos Islands,2001,31.686
Turks and Caicos Islands,2000,30.911
Turks and Caicos Islands,1999,31.035
Turks and Caicos Islands,1998,32.168
Turks and Caicos Islands,1997,34.285
Turks and Caicos Islands,1996,37.142
Turks and Caicos Islands,1995,41.736
Turks and Caicos Islands,1994,46.258
Turks and Caicos Islands,1993,50.785
Turks and Caicos Islands,1992,54.819
Turks and Caicos Islands,1991,58.601
Turks and Caicos Islands,1990,62.073
Turks and Caicos Islands,1989,64.213
Turks and Caicos Islands,1988,66.664
Turks and Caicos Islands,1987,69.583
Turks and Caicos Islands,1986,71.557
Turks and Caicos Islands,1985,73.206
Turks and Caicos Islands,1984,75.556
Turks and Caicos Islands,1983,78.085
Turks and Caicos Islands,1982,81.702
Turks and Caicos Islands,1981,83.987
Turks and Caicos Islands,1980,86.384
Turks and Caicos Islands,1979,87.503
Turks and Caicos Islands,1978,88.394
Turks and Caicos Islands,1977,90.414
Turks and Caicos Islands,1976,91.578
Turks and Caicos Islands,1975,92.127
Turks and Caicos Islands,1974,91.859
Turks and Caicos Islands,1973,91.7
Turks and Caicos Islands,1972,92.093
Turks and Caicos Islands,1971,92.829
Turks and Caicos Islands,1970,92.82
Turks and Caicos Islands,1969,93.258
Turks and Caicos Islands,1968,96.472
Turks and Caicos Islands,1967,98.708
Turks and Caicos Islands,1966,99.437
Turks and Caicos Islands,1965,99.143
Turks and Caicos Islands,1964,99.685
Turks and Caicos Islands,1963,102.216
Turks and Caicos Islands,1962,101.367
Turks and Caicos Islands,1961,102.808
Turks and Caicos Islands,1960,104.11
Tuvalu,2022,
Tuvalu,2021,33.085
Tuvalu,2020,33.603
Tuvalu,2019,33.234
Tuvalu,2018,33.299
Tuvalu,2017,33.415
Tuvalu,2016,33.812
Tuvalu,2015,33.965
Tuvalu,2014,34.249
Tuvalu,2013,34.788
Tuvalu,2012,35.746
Tuvalu,2011,35.515
Tuvalu,2010,35.278
Tuvalu,2009,35.087
Tuvalu,2008,34.766
Tuvalu,2007,34.377
Tuvalu,2006,34.708
Tuvalu,2005,33.72
Tuvalu,2004,33.573
Tuvalu,2003,33.444
Tuvalu,2002,33.755
Tuvalu,2001,33.875
Tuvalu,2000,34.824
Tuvalu,1999,34.281
Tuvalu,1998,33.424
Tuvalu,1997,32.789
Tuvalu,1996,33.606
Tuvalu,1995,35.73
Tuvalu,1994,37.98
Tuvalu,1993,40.967
Tuvalu,1992,44.428
Tuvalu,1991,46.313
Tuvalu,1990,46.984
Tuvalu,1989,47.06
Tuvalu,1988,47.994
Tuvalu,1987,49.32
Tuvalu,1986,49.533
Tuvalu,1985,49.558
Tuvalu,1984,49.249
Tuvalu,1983,48.643
Tuvalu,1982,48.052
Tuvalu,1981,46.962
Tuvalu,1980,45.64
Tuvalu,1979,43.915
Tuvalu,1978,41.498
Tuvalu,1977,39.549
Tuvalu,1976,39.054
Tuvalu,1975,40.159
Tuvalu,1974,41.429
Tuvalu,1973,43.091
Tuvalu,1972,44.831
Tuvalu,1971,46.3
Tuvalu,1970,46.337
Tuvalu,1969,47.243
Tuvalu,1968,48.285
Tuvalu,1967,46.813
Tuvalu,1966,44.323
Tuvalu,1965,39.709
Tuvalu,1964,36.08
Tuvalu,1963,42.323
Tuvalu,1962,47.208
Tuvalu,1961,51.007
Tuvalu,1960,54.513
Uganda,2022,
Uganda,2021,107.938
Uganda,2020,109.579
Uganda,2019,112.081
Uganda,2018,113.187
Uganda,2017,114.781
Uganda,2016,117.755
Uganda,2015,123.351
Uganda,2014,125.144
Uganda,2013,127.918
Uganda,2012,129.208
Uganda,2011,128.522
Uganda,2010,128.949
Uganda,2009,133.408
Uganda,2008,136.61
Uganda,2007,140.807
Uganda,2006,143.676
Uganda,2005,144.538
Uganda,2004,148.768
Uganda,2003,151.575
Uganda,2002,158.333
Uganda,2001,163.393
Uganda,2000,167.322
Uganda,1999,173.3
Uganda,1998,176.837
Uganda,1997,180.469
Uganda,1996,184.262
Uganda,1995,180.352
Uganda,1994,177.85
Uganda,1993,182.141
Uganda,1992,182.825
Uganda,1991,177.868
Uganda,1990,177.405
Uganda,1989,174.635
Uganda,1988,170.905
Uganda,1987,172.761
Uganda,1986,173.998
Uganda,1985,172.216
Uganda,1984,170.869
Uganda,1983,171.699
Uganda,1982,173.156
Uganda,1981,179.984
Uganda,1980,181.094
Uganda,1979,183.695
Uganda,1978,185.78
Uganda,1977,189.011
Uganda,1976,190.934
Uganda,1975,191.521
Uganda,1974,191.014
Uganda,1973,192.072
Uganda,1972,195.624
Uganda,1971,197.669
Uganda,1970,197.395
Uganda,1969,197.249
Uganda,1968,198.214
Uganda,1967,197.369
Uganda,1966,196.669
Uganda,1965,194.718
Uganda,1964,194.981
Uganda,1963,195.39
Uganda,1962,194.479
Uganda,1961,193.671
Uganda,1960,191.257
Ukraine,2022,
Ukraine,2021,15.642
Ukraine,2020,15.323
Ukraine,2019,16.547
Ukraine,2018,19.558
Ukraine,2017,22.932
Ukraine,2016,26.365
Ukraine,2015,28.585
Ukraine,2014,28.32
Ukraine,2013,28.337
Ukraine,2012,29.609
Ukraine,2011,29.72
Ukraine,2010,30.23
Ukraine,2009,32.642
Ukraine,2008,32.961
Ukraine,2007,31.492
Ukraine,2006,30.502
Ukraine,2005,29.858
Ukraine,2004,30.018
Ukraine,2003,29.266
Ukraine,2002,28.957
Ukraine,2001,28.516
Ukraine,2000,30.769
Ukraine,1999,33.662
Ukraine,1998,39.974
Ukraine,1997,45.099
Ukraine,1996,50.424
Ukraine,1995,54.586
Ukraine,1994,59.365
Ukraine,1993,61.192
Ukraine,1992,61.554
Ukraine,1991,60.599
Ukraine,1990,58.033
Ukraine,1989,53.9
Ukraine,1988,52.655
Ukraine,1987,51.637
Ukraine,1986,50.902
Ukraine,1985,51.559
Ukraine,1984,51.542
Ukraine,1983,51.732
Ukraine,1982,52.263
Ukraine,1981,50.45
Ukraine,1980,50.171
Ukraine,1979,47.809
Ukraine,1978,45.257
Ukraine,1977,42.354
Ukraine,1976,41.053
Ukraine,1975,39.56
Ukraine,1974,38.013
Ukraine,1973,35.593
Ukraine,1972,35.414
Ukraine,1971,33.705
Ukraine,1970,33.098
Ukraine,1969,31.158
Ukraine,1968,31.522
Ukraine,1967,27.865
Ukraine,1966,24.699
Ukraine,1965,21.295
Ukraine,1964,19.816
Ukraine,1963,23.13
Ukraine,1962,28.685
Ukraine,1961,37.715
Ukraine,1960,42.249
United Arab Emirates,2022,
United Arab Emirates,2021,3.085
United Arab Emirates,2020,3.077
United Arab Emirates,2019,3.825
United Arab Emirates,2018,4.275
United Arab Emirates,2017,5.593
United Arab Emirates,2016,7.035
United Arab Emirates,2015,7.785
United Arab Emirates,2014,8.819
United Arab Emirates,2013,9.876
United Arab Emirates,2012,11.149
United Arab Emirates,2011,12.33
United Arab Emirates,2010,13.72
United Arab Emirates,2009,15.087
United Arab Emirates,2008,16.389
United Arab Emirates,2007,17.771
United Arab Emirates,2006,19.436
United Arab Emirates,2005,22.179
United Arab Emirates,2004,25.047
United Arab Emirates,2003,25.997
United Arab Emirates,2002,25.389
United Arab Emirates,2001,25.759
United Arab Emirates,2000,25.818
United Arab Emirates,1999,24.881
United Arab Emirates,1998,26.185
United Arab Emirates,1997,29.477
United Arab Emirates,1996,34.231
United Arab Emirates,1995,35.147
United Arab Emirates,1994,41.638
United Arab Emirates,1993,38.536
United Arab Emirates,1992,39.971
United Arab Emirates,1991,41.065
United Arab Emirates,1990,48.493
United Arab Emirates,1989,54.727
United Arab Emirates,1988,60.709
United Arab Emirates,1987,68.034
United Arab Emirates,1986,76.919
United Arab Emirates,1985,86.385
United Arab Emirates,1984,92.802
United Arab Emirates,1983,100.076
United Arab Emirates,1982,106.325
United Arab Emirates,1981,114.354
United Arab Emirates,1980,122.398
United Arab Emirates,1979,127.182
United Arab Emirates,1978,131.102
United Arab Emirates,1977,134.371
United Arab Emirates,1976,136.145
United Arab Emirates,1975,138.168
United Arab Emirates,1974,140.201
United Arab Emirates,1973,144.822
United Arab Emirates,1972,146.426
United Arab Emirates,1971,149.667
United Arab Emirates,1970,151.131
United Arab Emirates,1969,151.672
United Arab Emirates,1968,152.41
United Arab Emirates,1967,152.005
United Arab Emirates,1966,151.357
United Arab Emirates,1965,152.439
United Arab Emirates,1964,155.435
United Arab Emirates,1963,157.209
United Arab Emirates,1962,157.435
United Arab Emirates,1961,157.725
United Arab Emirates,1960,160.165
United Kingdom,2022,
United Kingdom,2021,10.541
United Kingdom,2020,10.645
United Kingdom,2019,11.342
United Kingdom,2018,12.338
United Kingdom,2017,13.141
United Kingdom,2016,14.162
United Kingdom,2015,14.857
United Kingdom,2014,15.983
United Kingdom,2013,17.817
United Kingdom,2012,20.225
United Kingdom,2011,21.739
United Kingdom,2010,23.861
United Kingdom,2009,25.106
United Kingdom,2008,25.985
United Kingdom,2007,26.1
United Kingdom,2006,26.256
United Kingdom,2005,26.313
United Kingdom,2004,26.48
United Kingdom,2003,26.597
United Kingdom,2002,26.677
United Kingdom,2001,27.635
United Kingdom,2000,29.058
United Kingdom,1999,30.752
United Kingdom,1998,30.668
United Kingdom,1997,29.634
United Kingdom,1996,28.801
United Kingdom,1995,27.683
United Kingdom,1994,28.795
United Kingdom,1993,31.115
United Kingdom,1992,32.916
United Kingdom,1991,34.432
United Kingdom,1990,34.556
United Kingdom,1989,33.19
United Kingdom,1988,33.251
United Kingdom,1987,31.87
United Kingdom,1986,30.927
United Kingdom,1985,30.085
United Kingdom,1984,28.469
United Kingdom,1983,27.864
United Kingdom,1982,28.092
United Kingdom,1981,28.496
United Kingdom,1980,30.243
United Kingdom,1979,30.121
United Kingdom,1978,29.402
United Kingdom,1977,29.3
United Kingdom,1976,31.949
United Kingdom,1975,35.71
United Kingdom,1974,39.72
United Kingdom,1973,42.971
United Kingdom,1972,46.709
United Kingdom,1971,49.667
United Kingdom,1970,49.596
United Kingdom,1969,50.24
United Kingdom,1968,50.477
United Kingdom,1967,51.26
United Kingdom,1966,49.877
United Kingdom,1965,45.816
United Kingdom,1964,41.9
United Kingdom,1963,38.469
United Kingdom,1962,36.965
United Kingdom,1961,34.898
United Kingdom,1960,31.815
United States,2022,
United States,2021,15.966
United States,2020,15.83
United States,2019,16.414
United States,2018,17.06
United States,2017,18.423
United States,2016,19.867
United States,2015,21.899
United States,2014,24.036
United States,2013,26.447
United States,2012,29.137
United States,2011,31.381
United States,2010,34.436
United States,2009,37.647
United States,2008,39.629
United States,2007,40.38
United States,2006,39.756
United States,2005,38.963
United States,2004,39.658
United States,2003,40.338
United States,2002,41.761
United States,2001,44.099
United States,2000,46.734
United States,1999,48.021
United States,1998,49.367
United States,1997,50.195
United States,1996,51.6
United States,1995,54.134
United States,1994,56.565
United States,1993,57.784
United States,1992,59.586
United States,1991,61.28
United States,1990,60.633
United States,1989,57.664
United States,1988,53.616
United States,1987,50.201
United States,1986,49.504
United States,1985,50.593
United States,1984,50.691
