Country,Year,Fixed telephone subscriptions (per 100 people)
Syrian Arab Republic,2004,14.69806996
Syrian Arab Republic,2003,13.69003046
Syrian Arab Republic,2002,12.2057646
Syrian Arab Republic,2001,10.8620077
Syrian Arab Republic,2000,10.27275904
Syrian Arab Republic,1999,10.06436495
Syrian Arab Republic,1998,9.528699061
Syrian Arab Republic,1997,8.690316126
Syrian Arab Republic,1996,8.151538945
Syrian Arab Republic,1995,6.696198331
Syrian Arab Republic,1994,4.930327081
Syrian Arab Republic,1993,4.188501787
Syrian Arab Republic,1992,3.902304322
Syrian Arab Republic,1991,3.929768398
Syrian Arab Republic,1990,4.000001289
Syrian Arab Republic,1989,4.063454034
Syrian Arab Republic,1988,4.100268902
Syrian Arab Republic,1987,4.130800284
Syrian Arab Republic,1986,4.171396159
Syrian Arab Republic,1985,4.174206327
Syrian Arab Republic,1984,4.085184744
Syrian Arab Republic,1983,3.721228725
Syrian Arab Republic,1982,3.522328514
Syrian Arab Republic,1981,3.313908037
Syrian Arab Republic,1980,2.69496842
Syrian Arab Republic,1979,2.220737338
Syrian Arab Republic,1978,2.033641239
Syrian Arab Republic,1977,1.880609447
Syrian Arab Republic,1976,1.765765873
Syrian Arab Republic,1975,1.707320912
Syrian Arab Republic,1974,1.25646
Syrian Arab Republic,1973,1.25646
Syrian Arab Republic,1972,1.25646
Syrian Arab Republic,1971,1.25646
Syrian Arab Republic,1970,1.26269148
Syrian Arab Republic,1969,1.06083
Syrian Arab Republic,1968,1.06083
Syrian Arab Republic,1967,1.06083
Syrian Arab Republic,1966,1.06083
Syrian Arab Republic,1965,1.061758783
Syrian Arab Republic,1964,0.850222
Syrian Arab Republic,1963,0.850222
Syrian Arab Republic,1962,0.850222
Syrian Arab Republic,1961,0.850222
Syrian Arab Republic,1960,0.843362153
Tajikistan,2022,
Tajikistan,2021,5.148684152
Tajikistan,2020,5.260286191
Tajikistan,2019,5.376457521
Tajikistan,2018,
Tajikistan,2017,5.366631095
Tajikistan,2016,5.363701357
Tajikistan,2015,5.361293712
Tajikistan,2014,5.292836667
Tajikistan,2013,5.223305529
Tajikistan,2012,4.939431013
Tajikistan,2011,4.881295249
Tajikistan,2010,4.824241165
Tajikistan,2009,4.649602147
Tajikistan,2008,3.917469108
Tajikistan,2007,4.072260399
Tajikistan,2006,
Tajikistan,2005,4.043789536
Tajikistan,2004,4.019876481
Tajikistan,2003,3.674669074
Tajikistan,2002,3.632053422
Tajikistan,2001,3.539674292
Tajikistan,2000,3.483438063
Tajikistan,1999,3.433197648
Tajikistan,1998,3.594787166
Tajikistan,1997,3.688041395
Tajikistan,1996,4.086172046
Tajikistan,1995,4.44079306
Tajikistan,1994,4.619544617
Tajikistan,1993,4.635519288
Tajikistan,1992,4.72219197
Tajikistan,1991,4.634373989
Tajikistan,1990,4.429793313
Tajikistan,1989,4.369025358
Tajikistan,1988,4.235277509
Tajikistan,1987,4.043431304
Tajikistan,1986,3.959751419
Tajikistan,1985,3.862165327
Tajikistan,1984,3.753172811
Tajikistan,1983,3.635122738
Tajikistan,1982,3.505567308
Tajikistan,1981,3.364782028
Tajikistan,1980,2.965917896
Tajikistan,1979,2.797073346
Tajikistan,1978,2.619094139
Tajikistan,1977,2.430455224
Tajikistan,1976,2.228036159
Tajikistan,1975,2.010266719
Tajikistan,1974,
Tajikistan,1973,
Tajikistan,1972,
Tajikistan,1971,
Tajikistan,1970,
Tajikistan,1969,
Tajikistan,1968,
Tajikistan,1967,
Tajikistan,1966,
Tajikistan,1965,
Tajikistan,1964,
Tajikistan,1963,
Tajikistan,1962,
Tajikistan,1961,
Tajikistan,1960,
Tanzania,2022,0.129311316
Tanzania,2021,0.112967262
Tanzania,2020,0.117445209
Tanzania,2019,0.127417261
Tanzania,2018,0.213869948
Tanzania,2017,0.225876495
Tanzania,2016,0.238221888
Tanzania,2015,0.271814473
Tanzania,2014,0.297698187
Tanzania,2013,0.334998564
Tanzania,2012,0.369075659
Tanzania,2011,0.346998648
Tanzania,2010,0.386852053
Tanzania,2009,0.393380635
Tanzania,2008,0.288795071
Tanzania,2007,0.391377541
Tanzania,2006,0.374734493
Tanzania,2005,0.391384213
Tanzania,2004,0.386748176
Tanzania,2003,0.393759905
Tanzania,2002,0.444496024
Tanzania,2001,0.502060316
Tanzania,2000,0.503692232
Tanzania,1999,0.44660304
Tanzania,1998,0.373221177
Tanzania,1997,0.330634585
Tanzania,1996,0.297873528
Tanzania,1995,0.295385439
Tanzania,1994,0.298378391
Tanzania,1993,0.298587759
Tanzania,1992,0.294792852
Tanzania,1991,0.283995638
Tanzania,1990,0.278604009
Tanzania,1989,0.276771078
Tanzania,1988,0.265889588
Tanzania,1987,0.244483113
Tanzania,1986,0.233490694
Tanzania,1985,0.230681724
Tanzania,1984,0.217361108
Tanzania,1983,0.20777284
Tanzania,1982,0.204912975
Tanzania,1981,0.204635982
Tanzania,1980,0.206087174
Tanzania,1979,0.204736859
Tanzania,1978,0.193700168
Tanzania,1977,0.182054879
Tanzania,1976,0.170830443
Tanzania,1975,0.166561745
Tanzania,1974,0.11065
Tanzania,1973,0.11065
Tanzania,1972,0.11065
Tanzania,1971,0.11065
Tanzania,1970,0.109977888
Tanzania,1969,0.0879342
Tanzania,1968,0.0879342
Tanzania,1967,0.0879342
Tanzania,1966,0.0879342
Tanzania,1965,0.087966204
Tanzania,1964,0.0808782
Tanzania,1963,0.0808782
Tanzania,1962,0.0808782
Tanzania,1961,0.0808782
Tanzania,1960,0.080956276
Thailand,2022,6.092302568
Thailand,2021,6.471967338
Thailand,2020,6.999585201
Thailand,2019,7.593843604
Thailand,2018,8.518469332
Thailand,2017,14.04125876
Thailand,2016,6.665058045
Thailand,2015,7.552522287
Thailand,2014,8.133109355
Thailand,2013,8.703825351
Thailand,2012,9.221044694
Thailand,2011,9.693966104
Thailand,2010,10.01186032
Thailand,2009,10.62460961
Thailand,2008,10.98253736
Thailand,2007,10.51083373
Thailand,2006,10.66297293
Thailand,2005,10.6875063
Thailand,2004,10.42948001
Thailand,2003,10.23884018
Thailand,2002,10.20984053
Thailand,2001,9.503753753
Thailand,2000,8.86536427
Thailand,1999,8.352681753
Thailand,1998,8.158606034
Thailand,1997,7.914009826
Thailand,1996,6.909287949
Thailand,1995,5.859498068
Thailand,1994,4.693462772
Thailand,1993,3.832933843
Thailand,1992,3.143765031
Thailand,1991,2.768562812
Thailand,1990,2.398262054
Thailand,1989,2.131680132
Thailand,1988,1.883268726
Thailand,1987,1.718056538
Thailand,1986,1.550018515
Thailand,1985,1.238262166
Thailand,1984,1.046585991
Thailand,1983,0.951768281
Thailand,1982,0.910517619
Thailand,1981,0.818023009
Thailand,1980,0.800214195
Thailand,1979,0.741732183
Thailand,1978,0.675695496
Thailand,1977,0.609189633
Thailand,1976,0.565873826
Thailand,1975,0.535341446
Thailand,1974,0.257561
Thailand,1973,0.257561
Thailand,1972,0.257561
Thailand,1971,0.257561
Thailand,1970,0.265424458
Thailand,1969,0.16969
Thailand,1968,0.16969
Thailand,1967,0.16969
Thailand,1966,0.16969
Thailand,1965,0.174529828
Thailand,1964,0.13559
Thailand,1963,0.13559
Thailand,1962,0.13559
Thailand,1961,0.13559
Thailand,1960,0.139672072
Timor-Leste,2022,0.137180757
Timor-Leste,2021,0.142019862
Timor-Leste,2020,0.154769826
Timor-Leste,2019,0.162053922
Timor-Leste,2018,0.174823374
Timor-Leste,2017,0.191516487
Timor-Leste,2016,0.207829412
Timor-Leste,2015,0.225573949
Timor-Leste,2014,0.300211845
Timor-Leste,2013,0.258274468
Timor-Leste,2012,0.263695463
Timor-Leste,2011,0.274399448
Timor-Leste,2010,0.267068203
Timor-Leste,2009,0.272819416
Timor-Leste,2008,0.253193439
Timor-Leste,2007,0.239365407
Timor-Leste,2006,0.251768614
Timor-Leste,2005,0.240788847
Timor-Leste,2004,0.221778712
Timor-Leste,2003,0.212577235
Timor-Leste,2002,
Timor-Leste,2001,
Timor-Leste,2000,
Timor-Leste,1999,
Timor-Leste,1998,
Timor-Leste,1997,
Timor-Leste,1996,
Timor-Leste,1995,
Timor-Leste,1994,
Timor-Leste,1993,
Timor-Leste,1992,
Timor-Leste,1991,
Timor-Leste,1990,
Timor-Leste,1989,
Timor-Leste,1988,
Timor-Leste,1987,
Timor-Leste,1986,
Timor-Leste,1985,
Timor-Leste,1984,
Timor-Leste,1983,
Timor-Leste,1982,
Timor-Leste,1981,
Timor-Leste,1980,
Timor-Leste,1979,
Timor-Leste,1978,
Timor-Leste,1977,
Timor-Leste,1976,
Timor-Leste,1975,
Timor-Leste,1974,
Timor-Leste,1973,
Timor-Leste,1972,
Timor-Leste,1971,
Timor-Leste,1970,
Timor-Leste,1969,
Timor-Leste,1968,
Timor-Leste,1967,
Timor-Leste,1966,
Timor-Leste,1965,
Timor-Leste,1964,
Timor-Leste,1963,
Timor-Leste,1962,
Timor-Leste,1961,
Timor-Leste,1960,
Togo,2022,0.741498919
Togo,2021,0.630076084
Togo,2020,0.550767656
Togo,2019,0.528988266
Togo,2018,0.468404419
Togo,2017,0.459849009
Togo,2016,0.441397173
Togo,2015,0.70505008
Togo,2014,0.731451681
Togo,2013,0.880030745
Togo,2012,0.889176474
Togo,2011,0.893109044
Togo,2010,0.913151614
Togo,2009,2.792991118
Togo,2008,2.264675093
Togo,2007,1.645017078
Togo,2006,1.396895598
Togo,2005,1.100059913
Togo,2004,1.185020964
Togo,2003,1.127079875
Togo,2002,0.9685815
Togo,2001,0.940330305
Togo,2000,0.853887632
Togo,1999,0.784027419
Togo,1998,0.664404118
Togo,1997,0.547234107
Togo,1996,0.540949786
Togo,1995,0.507411266
Togo,1994,0.522893448
Togo,1993,0.424137748
Togo,1992,0.373506625
Togo,1991,0.268907816
Togo,1990,0.271314339
Togo,1989,0.262218369
Togo,1988,0.262630631
Togo,1987,0.260231029
Togo,1986,0.245829905
Togo,1985,0.251460509
Togo,1984,0.258365396
Togo,1983,0.253819202
Togo,1982,0.245589071
Togo,1981,0.209168841
Togo,1980,0.203762363
Togo,1979,0.206428996
Togo,1978,0.207915646
Togo,1977,0.22047984
Togo,1976,0.186794341
Togo,1975,
Togo,1974,0.141809
Togo,1973,0.141809
Togo,1972,0.141809
Togo,1971,0.141809
Togo,1970,0.13652604
Togo,1969,0.073647
Togo,1968,0.073647
Togo,1967,0.073647
Togo,1966,0.073647
Togo,1965,
Togo,1964,0.073647
Togo,1963,0.073647
Togo,1962,0.073647
Togo,1961,0.073647
Togo,1960,0.070487057
Tonga,2022,
Tonga,2021,10.20968335
Tonga,2020,6.6505786
Tonga,2019,6.323903536
Tonga,2018,13.97717546
Tonga,2017,13.94203861
Tonga,2016,10.40602414
Tonga,2015,12.4573604
Tonga,2014,11.2542907
Tonga,2013,28.94788447
Tonga,2012,27.90645755
Tonga,2011,27.87844996
Tonga,2010,28.86836028
Tonga,2009,28.93302471
Tonga,2008,23.88059701
Tonga,2007,19.72467601
Tonga,2006,17.37169225
Tonga,2005,13.01285571
Tonga,2004,12.37670894
Tonga,2003,11.493152
Tonga,2002,10.7905283
Tonga,2001,10.46410232
Tonga,2000,9.453914603
Tonga,1999,8.9231433
Tonga,1998,8.387357785
Tonga,1997,7.252279998
Tonga,1996,7.764858526
Tonga,1995,6.611586781
Tonga,1994,6.481370072
Tonga,1993,5.944196518
Tonga,1992,5.527906508
Tonga,1991,5.130794869
Tonga,1990,4.438502132
Tonga,1989,4.049644741
Tonga,1988,3.471548617
Tonga,1987,2.874979464
Tonga,1986,2.781268671
Tonga,1985,2.678921013
Tonga,1984,2.645791676
Tonga,1983,2.887163465
Tonga,1982,
Tonga,1981,1.745038515
Tonga,1980,
Tonga,1979,0.953308603
Tonga,1978,0.530002286
Tonga,1977,0.521664737
Tonga,1976,0.526759376
Tonga,1975,
Tonga,1974,0.687603
Tonga,1973,0.687603
Tonga,1972,0.687603
Tonga,1971,0.687603
Tonga,1970,0.670644281
Tonga,1969,0.753245
Tonga,1968,0.753245
Tonga,1967,0.753245
Tonga,1966,0.753245
Tonga,1965,0.720850604
Tonga,1964,0.859087
Tonga,1963,0.859087
Tonga,1962,0.859087
Tonga,1961,0.859087
Tonga,1960,0.784540547
Trinidad and Tobago,2022,21.32420753
Trinidad and Tobago,2021,22.37938522
Trinidad and Tobago,2020,21.33554919
Trinidad and Tobago,2019,22.59178726
Trinidad and Tobago,2018,21.22676212
Trinidad and Tobago,2017,17.41132025
Trinidad and Tobago,2016,18.52456562
Trinidad and Tobago,2015,18.55062777
Trinidad and Tobago,2014,19.91657596
Trinidad and Tobago,2013,20.21830615
Trinidad and Tobago,2012,20.0370252
Trinidad and Tobago,2011,20.56562584
Trinidad and Tobago,2010,20.79811614
Trinidad and Tobago,2009,21.64066141
Trinidad and Tobago,2008,22.60134606
Trinidad and Tobago,2007,22.19004087
Trinidad and Tobago,2006,23.6397348
Trinidad and Tobago,2005,23.54144221
Trinidad and Tobago,2004,23.68091615
Trinidad and Tobago,2003,23.55875078
Trinidad and Tobago,2002,23.64023109
Trinidad and Tobago,2001,23.29670461
Trinidad and Tobago,2000,23.77768253
Trinidad and Tobago,1999,21.0145419
Trinidad and Tobago,1998,19.9663988
Trinidad and Tobago,1997,18.4642205
Trinidad and Tobago,1996,16.71579996
Trinidad and Tobago,1995,16.00447156
Trinidad and Tobago,1994,15.66144892
Trinidad and Tobago,1993,14.87572393
Trinidad and Tobago,1992,14.01071332
Trinidad and Tobago,1991,13.63122775
Trinidad and Tobago,1990,13.02239684
Trinidad and Tobago,1989,12.59407265
Trinidad and Tobago,1988,12.94437798
Trinidad and Tobago,1987,12.89934889
Trinidad and Tobago,1986,11.65919909
Trinidad and Tobago,1985,9.841346575
Trinidad and Tobago,1984,6.983178687
Trinidad and Tobago,1983,5.662471516
Trinidad and Tobago,1982,4.042639611
Trinidad and Tobago,1981,3.951360599
Trinidad and Tobago,1980,3.827984523
Trinidad and Tobago,1979,3.937211749
Trinidad and Tobago,1978,4.013062561
Trinidad and Tobago,1977,4.006127432
Trinidad and Tobago,1976,3.952435899
Trinidad and Tobago,1975,3.870905308
Trinidad and Tobago,1974,3.71287
Trinidad and Tobago,1973,3.71287
Trinidad and Tobago,1972,3.71287
Trinidad and Tobago,1971,3.71287
Trinidad and Tobago,1970,3.549434214
Trinidad and Tobago,1969,2.43491
Trinidad and Tobago,1968,2.43491
Trinidad and Tobago,1967,2.43491
Trinidad and Tobago,1966,2.43491
Trinidad and Tobago,1965,2.391051007
Trinidad and Tobago,1964,
Trinidad and Tobago,1963,
Trinidad and Tobago,1962,
Trinidad and Tobago,1961,
Trinidad and Tobago,1960,
Tunisia,2022,14.48281851
Tunisia,2021,13.52931832
Tunisia,2020,12.60736657
Tunisia,2019,12.06859577
Tunisia,2018,10.9110066
Tunisia,2017,9.424487762
Tunisia,2016,8.336100255
Tunisia,2015,8.164562427
Tunisia,2014,8.306932537
Tunisia,2013,9.043834651
Tunisia,2012,9.834037369
Tunisia,2011,11.03809571
Tunisia,2010,11.83641727
Tunisia,2009,11.85541774
Tunisia,2008,11.6014037
Tunisia,2007,12.03482592
Tunisia,2006,12.0995372
Tunisia,2005,12.10471082
Tunisia,2004,11.69358537
Tunisia,2003,11.41722644
Tunisia,2002,11.37826598
Tunisia,2001,10.56724259
Tunisia,2000,9.654305998
Tunisia,1999,8.687936035
Tunisia,1998,7.772744614
Tunisia,1997,6.845004806
Tunisia,1996,6.195036345
Tunisia,1995,5.613689198
Tunisia,1994,5.186980581
Tunisia,1993,4.6937048
Tunisia,1992,4.258407232
Tunisia,1991,3.849619146
Tunisia,1990,3.588094062
Tunisia,1989,3.36090953
Tunisia,1988,3.084540082
Tunisia,1987,2.891214993
Tunisia,1986,2.822760732
Tunisia,1985,2.53256648
Tunisia,1984,2.318950164
Tunisia,1983,2.143678072
Tunisia,1982,2.003770374
Tunisia,1981,1.800698393
Tunisia,1980,1.702604803
Tunisia,1979,1.558557094
Tunisia,1978,1.394112369
Tunisia,1977,1.290053833
Tunisia,1976,1.202361282
Tunisia,1975,1.126697283
Tunisia,1974,0.908407
Tunisia,1973,0.908407
Tunisia,1972,0.908407
Tunisia,1971,0.908407
Tunisia,1970,0.911359582
Tunisia,1969,0.725603
Tunisia,1968,0.725603
Tunisia,1967,0.725603
Tunisia,1966,0.725603
Tunisia,1965,0.740361503
Tunisia,1964,0.62749
Tunisia,1963,0.62749
Tunisia,1962,0.62749
Tunisia,1961,0.62749
Tunisia,1960,0.624912554
Turkiye,2022,13.12141571
Turkiye,2021,14.52074
Turkiye,2020,14.79591213
Turkiye,2019,13.81489022
Turkiye,2018,14.04849508
Turkiye,2017,13.77569493
Turkiye,2016,13.67272508
Turkiye,2015,14.43014252
Turkiye,2014,16.039601
Turkiye,2013,17.69703862
Turkiye,2012,18.41145526
Turkiye,2011,20.50701855
Turkiye,2010,22.13455787
Turkiye,2009,22.89264098
Turkiye,2008,24.54013858
Turkiye,2007,25.82843496
Turkiye,2006,27.05640135
Turkiye,2005,27.62288334
Turkiye,2004,28.21441593
Turkiye,2003,28.28993149
Turkiye,2002,28.62612931
Turkiye,2001,29.0516363
Turkiye,2000,28.69155094
Turkiye,1999,28.34822451
Turkiye,1998,27.00257851
Turkiye,1997,25.42371803
Turkiye,1996,23.69477677
Turkiye,1995,22.13454437
Turkiye,1994,20.94314644
Turkiye,1993,19.08601207
Turkiye,1992,16.71429046
Turkiye,1991,14.73529881
Turkiye,1990,12.63058697
Turkiye,1989,10.99613783
Turkiye,1988,9.39421787
Turkiye,1987,7.213387387
Turkiye,1986,5.5344484
Turkiye,1985,4.57113012
Turkiye,1984,4.034958577
Turkiye,1983,3.558056986
Turkiye,1982,3.268720988
Turkiye,1981,2.893516427
Turkiye,1980,2.603325554
Turkiye,1979,2.528828033
Turkiye,1978,2.333394479
Turkiye,1977,2.05712095
Turkiye,1976,1.900958142
Turkiye,1975,1.715461091
Turkiye,1974,1.08093
Turkiye,1973,1.08093
Turkiye,1972,1.08093
Turkiye,1971,1.08093
Turkiye,1970,1.060710464
Turkiye,1969,0.78572
Turkiye,1968,0.78572
Turkiye,1967,0.78572
Turkiye,1966,0.78572
Turkiye,1965,0.775664061
Turkiye,1964,0.655314
Turkiye,1963,0.655314
Turkiye,1962,0.655314
Turkiye,1961,0.655314
Turkiye,1960,0.654393264
Turkmenistan,2022,
Turkmenistan,2021,12.64174283
Turkmenistan,2020,12.49784415
Turkmenistan,2019,12.42053968
Turkmenistan,2018,12.28126784
Turkmenistan,2017,11.42688061
Turkmenistan,2016,11.3315664
Turkmenistan,2015,11.23745151
Turkmenistan,2014,11.02566203
Turkmenistan,2013,10.82715508
Turkmenistan,2012,10.53367828
Turkmenistan,2011,10.2036781
Turkmenistan,2010,9.871012933
Turkmenistan,2009,9.540940023
Turkmenistan,2008,9.365926006
Turkmenistan,2007,9.118202294
Turkmenistan,2006,8.554855048
Turkmenistan,2005,8.148144358
Turkmenistan,2004,8.050139923
Turkmenistan,2003,7.902940709
Turkmenistan,2002,7.959194444
Turkmenistan,2001,8.362721446
Turkmenistan,2000,7.97525657
Turkmenistan,1999,7.973641882
Turkmenistan,1998,7.98904574
Turkmenistan,1997,8.112433748
Turkmenistan,1996,7.863117584
Turkmenistan,1995,7.578154001
Turkmenistan,1994,7.369884995
Turkmenistan,1993,6.576137399
Turkmenistan,1992,6.33636319
Turkmenistan,1991,6.209668683
Turkmenistan,1990,5.913536569
Turkmenistan,1989,5.799016045
Turkmenistan,1988,5.503374363
Turkmenistan,1987,5.247048535
Turkmenistan,1986,5.094744262
Turkmenistan,1985,4.927796994
Turkmenistan,1984,4.743585487
Turkmenistan,1983,4.542207162
Turkmenistan,1982,4.324724249
Turkmenistan,1981,4.091466088
Turkmenistan,1980,3.842252482
Turkmenistan,1979,3.578595988
Turkmenistan,1978,3.301144727
Turkmenistan,1977,3.00862837
Turkmenistan,1976,2.700325582
Turkmenistan,1975,2.375522615
Turkmenistan,1974,
Turkmenistan,1973,
Turkmenistan,1972,
Turkmenistan,1971,
Turkmenistan,1970,
Turkmenistan,1969,
Turkmenistan,1968,
Turkmenistan,1967,
Turkmenistan,1966,
Turkmenistan,1965,
Turkmenistan,1964,
Turkmenistan,1963,
Turkmenistan,1962,
Turkmenistan,1961,
Turkmenistan,1960,
Turks and Caicos Islands,2022,
Turks and Caicos Islands,2021,8.866427273
Turks and Caicos Islands,2020,9.034239769
Turks and Caicos Islands,2019,9.285051068
Turks and Caicos Islands,2018,
Turks and Caicos Islands,2017,
Turks and Caicos Islands,2016,
Turks and Caicos Islands,2015,10.94750671
Turks and Caicos Islands,2014,11.71930827
Turks and Caicos Islands,2013,11.90688813
Turks and Caicos Islands,2012,11.53366584
