Matching Event,Pattern
Infrastructure Development,"{'country_b_id_fk': 106, 'start_year_a_fk': 1990, 'start_year_b_fk': 1993, 'pattern_length_fk': 25, 'indexes': 5, 'avg_corr': 0.9282654285714284, 'orgs': 2, 'Power': 4.556959257142857, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 20.145276111899765, 'country_a_id_fk': 84, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Greece', 'country_b_name': 'Israel'}"
Digital Transformation,"{'country_b_id_fk': 98, 'start_year_a_fk': 1990, 'start_year_b_fk': 1990, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.9274333333333332, 'orgs': 2, 'Power': 4.55646, 'Sectors': ""['Unknown']"", 'event_correlation_score': 0.0, 'country_a_id_fk': 84, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Greece', 'country_b_name': 'Hungary'}"
Economic Growth,"{'country_b_id_fk': 44, 'start_year_a_fk': 1990, 'start_year_b_fk': 1990, 'pattern_length_fk': 18, 'indexes': 7, 'avg_corr': 0.9636089534883722, 'orgs': 2, 'Power': 4.478165372093024, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 17.085744486215408, 'country_a_id_fk': 84, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Greece', 'country_b_name': 'Chile'}"
Economic Growth,"{'country_b_id_fk': 98, 'start_year_a_fk': 1990, 'start_year_b_fk': 1990, 'pattern_length_fk': 30, 'indexes': 3, 'avg_corr': 0.92688, 'orgs': 2, 'Power': 4.456128, 'Sectors': ""['Unknown']"", 'event_correlation_score': 0.0, 'country_a_id_fk': 84, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Greece', 'country_b_name': 'Hungary'}"
Economic Recession,"{'country_b_id_fk': 104, 'start_year_a_fk': 1990, 'start_year_b_fk': 1990, 'pattern_length_fk': 20, 'indexes': 6, 'avg_corr': 0.9641146376811596, 'orgs': 1, 'Power': 4.378468782608696, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0.0, 'country_a_id_fk': 84, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Greece', 'country_b_name': 'Ireland'}"
Financial Crisis Impact,"{'country_b_id_fk': 176, 'start_year_a_fk': 1997, 'start_year_b_fk': 1997, 'pattern_length_fk': 12, 'indexes': 11, 'avg_corr': 0.9876181818181816, 'orgs': 2, 'Power': 5.0925709090909095, 'Sectors': ""['Finance Economy Sector', 'Investments Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Poland'}"
Political Stability,"{'country_b_id_fk': 176, 'start_year_a_fk': 1997, 'start_year_b_fk': 1997, 'pattern_length_fk': 11, 'indexes': 10, 'avg_corr': 0.990223, 'orgs': 1, 'Power': 4.6941338, 'Sectors': ""['Investments Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Poland'}"
Energy Crisis,"{'country_b_id_fk': 81, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 32, 'indexes': 3, 'avg_corr': 0.982986, 'orgs': 1, 'Power': 4.6897916, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Germany'}"
Vaccination Campaign,"{'country_b_id_fk': 106, 'start_year_a_fk': 1990, 'start_year_b_fk': 1990, 'pattern_length_fk': 32, 'indexes': 3, 'avg_corr': 0.9502675, 'orgs': 2, 'Power': 4.6701605, 'Sectors': ""['Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Israel'}"
Vaccination Campaign,"{'country_b_id_fk': 236, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.983606, 'orgs': 1, 'Power': 4.5901636, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'United States'}"
Vaccination Campaign,"{'country_b_id_fk': 177, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.9796166666666668, 'orgs': 1, 'Power': 4.58777, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Portugal'}"
Cultural Revival,"{'country_b_id_fk': 21, 'start_year_a_fk': 1991, 'start_year_b_fk': 1992, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.9786606666666666, 'orgs': 1, 'Power': 4.5871964, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Belgium'}"
Vaccination Campaign,"{'country_b_id_fk': 74, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.9767873333333332, 'orgs': 1, 'Power': 4.5860724, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'France'}"
Vaccination Campaign,"{'country_b_id_fk': 44, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.9702613333333332, 'orgs': 1, 'Power': 4.5821568, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Chile'}"
Environmental Policies,"{'country_b_id_fk': 126, 'start_year_a_fk': 1991, 'start_year_b_fk': 1995, 'pattern_length_fk': 28, 'indexes': 4, 'avg_corr': 0.9617345454545454, 'orgs': 1, 'Power': 4.577040727272728, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Lithuania'}"
Parliamentary Elections,"{'country_b_id_fk': 203, 'start_year_a_fk': 1991, 'start_year_b_fk': 1992, 'pattern_length_fk': 28, 'indexes': 4, 'avg_corr': 0.95853125, 'orgs': 1, 'Power': 4.57511875, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Slovenia'}"
Vaccination Campaign,"{'country_b_id_fk': 106, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.9395766666666668, 'orgs': 1, 'Power': 4.563746, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Israel'}"
Digital Transformation,"{'country_b_id_fk': 84, 'start_year_a_fk': 1990, 'start_year_b_fk': 1990, 'pattern_length_fk': 31, 'indexes': 3, 'avg_corr': 0.92519375, 'orgs': 2, 'Power': 4.55511625, 'Sectors': ""['Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Greece'}"
Financial Crisis Impact,"{'country_b_id_fk': 21, 'start_year_a_fk': 1997, 'start_year_b_fk': 1997, 'pattern_length_fk': 12, 'indexes': 9, 'avg_corr': 0.9924977777777778, 'orgs': 2, 'Power': 4.495498666666666, 'Sectors': ""['Finance Economy Sector', 'Investments Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Belgium'}"
Healthcare Crisis,"{'country_b_id_fk': 235, 'start_year_a_fk': 1991, 'start_year_b_fk': 1990, 'pattern_length_fk': 30, 'indexes': 3, 'avg_corr': 0.986122, 'orgs': 1, 'Power': 4.4916732, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'United Kingdom'}"
COVID-19 Pandemic,"{'country_b_id_fk': 236, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 30, 'indexes': 3, 'avg_corr': 0.9830226666666666, 'orgs': 1, 'Power': 4.4898136, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'United States'}"
Healthcare Crisis,"{'country_b_id_fk': 235, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 30, 'indexes': 3, 'avg_corr': 0.9803846666666666, 'orgs': 1, 'Power': 4.4882308, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'United Kingdom'}"
COVID-19 Pandemic,"{'country_b_id_fk': 13, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 30, 'indexes': 3, 'avg_corr': 0.9668373333333332, 'orgs': 1, 'Power': 4.4801024, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Australia'}"
Digital Transformation,"{'country_b_id_fk': 13, 'start_year_a_fk': 1991, 'start_year_b_fk': 1993, 'pattern_length_fk': 30, 'indexes': 3, 'avg_corr': 0.9643026666666666, 'orgs': 1, 'Power': 4.4785816, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Australia'}"
Economic Growth,"{'country_b_id_fk': 84, 'start_year_a_fk': 1990, 'start_year_b_fk': 1990, 'pattern_length_fk': 30, 'indexes': 3, 'avg_corr': 0.924676875, 'orgs': 2, 'Power': 4.454806125, 'Sectors': ""['Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Greece'}"
Economic Growth,"{'country_b_id_fk': 235, 'start_year_a_fk': 1991, 'start_year_b_fk': 1990, 'pattern_length_fk': 29, 'indexes': 3, 'avg_corr': 0.9860546666666666, 'orgs': 1, 'Power': 4.3916328, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'United Kingdom'}"
Economic Growth,"{'country_b_id_fk': 81, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.982548, 'orgs': 1, 'Power': 4.3895288, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Germany'}"
Economic Growth,"{'country_b_id_fk': 177, 'start_year_a_fk': 1991, 'start_year_b_fk': 1992, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.975596923076923, 'orgs': 1, 'Power': 4.385358153846154, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Portugal'}"
Infrastructure Development,"{'country_b_id_fk': 106, 'start_year_a_fk': 1991, 'start_year_b_fk': 1992, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.971192, 'orgs': 1, 'Power': 4.3827152, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Israel'}"
Economic Growth,"{'country_b_id_fk': 176, 'start_year_a_fk': 1991, 'start_year_b_fk': 1993, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.9705533333333332, 'orgs': 1, 'Power': 4.382332, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Poland'}"
Economic Growth,"{'country_b_id_fk': 57, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.97015625, 'orgs': 1, 'Power': 4.38209375, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Czechia'}"
Infrastructure Development,"{'country_b_id_fk': 57, 'start_year_a_fk': 1991, 'start_year_b_fk': 1992, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.96546375, 'orgs': 1, 'Power': 4.37927825, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Czechia'}"
Infrastructure Development,"{'country_b_id_fk': 13, 'start_year_a_fk': 1991, 'start_year_b_fk': 1990, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.9629188, 'orgs': 1, 'Power': 4.37775128, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Australia'}"
Economic Growth,"{'country_b_id_fk': 13, 'start_year_a_fk': 1991, 'start_year_b_fk': 1994, 'pattern_length_fk': 29, 'indexes': 3, 'avg_corr': 0.9616706666666668, 'orgs': 1, 'Power': 4.3770024, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Australia'}"
Infrastructure Development,"{'country_b_id_fk': 203, 'start_year_a_fk': 1991, 'start_year_b_fk': 1992, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.96158, 'orgs': 1, 'Power': 4.376948, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Slovenia'}"
Economic Growth,"{'country_b_id_fk': 13, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.9570436, 'orgs': 1, 'Power': 4.37422616, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Australia'}"
Economic Growth,"{'country_b_id_fk': 235, 'start_year_a_fk': 1991, 'start_year_b_fk': 1993, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.9546744, 'orgs': 1, 'Power': 4.37280464, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'United Kingdom'}"
Cultural Events,"{'country_b_id_fk': 13, 'start_year_a_fk': 1991, 'start_year_b_fk': 1994, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.9502472, 'orgs': 1, 'Power': 4.37014832, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Australia'}"
Economic Growth,"{'country_b_id_fk': 235, 'start_year_a_fk': 1991, 'start_year_b_fk': 1994, 'pattern_length_fk': 29, 'indexes': 3, 'avg_corr': 0.9474546666666668, 'orgs': 1, 'Power': 4.3684728, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'United Kingdom'}"
Economic Growth,"{'country_b_id_fk': 104, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 26, 'indexes': 4, 'avg_corr': 0.9293312, 'orgs': 1, 'Power': 4.35759872, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Ireland'}"
Economic Growth,"{'country_b_id_fk': 104, 'start_year_a_fk': 1991, 'start_year_b_fk': 1990, 'pattern_length_fk': 29, 'indexes': 3, 'avg_corr': 0.9270566666666666, 'orgs': 1, 'Power': 4.356234000000001, 'Sectors': ""['Trade Sector', 'Unknown']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Ireland'}"
Economic Recovery,"{'country_b_id_fk': 176, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 31, 'indexes': 2, 'avg_corr': 0.989075, 'orgs': 1, 'Power': 4.293445, 'Sectors': ""['Trade Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Poland'}"
Vaccination Campaign,"{'country_b_id_fk': 176, 'start_year_a_fk': 1991, 'start_year_b_fk': 1991, 'pattern_length_fk': 31, 'indexes': 2, 'avg_corr': 0.989075, 'orgs': 1, 'Power': 4.293445, 'Sectors': ""['Trade Sector']"", 'event_correlation_score': 0, 'country_a_id_fk': 98, 'event_correlation_count': 0, 'similar_event_year_a': nan, 'similar_raw_event': nan, 'similar_event_year_b': nan, 'country_a_name': 'Hungary', 'country_b_name': 'Poland'}"
